work_id,track,purpose,position_in_full_pipeline,planned_scope,last_completed_run,currently_active_run,execution_status,calculation_scope,qa_status,scientific_status,notebook_integration_status,regression_status,submission_status,source_files,result_files,config_and_environment,evidence_hash,confirmed_conclusion,claim_boundary,remaining_problem,next_gate,owner_session,last_verified_at,primary_evidence_path,release_status
STRICT-GEOM-011,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8190,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-012,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8199,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-013,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8208,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-014,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8216,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-015,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8224,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-016,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8232,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-017,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8240,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-018,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8248,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-019,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8256,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-020,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:8264,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
STRICT-GEOM-021,strict_step_direct_step,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/decision_log.md:7038,not inferred from log mention,cd5900fcab1e0a5427cf1610eff053cd156f0e85bfc320f8e410802b9183ff87,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/decision_log.md,not_assessed
TOUR-C001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6715,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
TOUR-C001-DATASET-XRV1-T3,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,outputs/URP4-1_ROADMAP_LOG.md:7683,not inferred from log mention,bd3c4fb6da9e2e13aae70329b6279201395209e11da9a1543f1a5cd73bb90f47,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,outputs/URP4-1_ROADMAP_LOG.md,not_assessed
TOUR-C001-PD-001,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6938,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
TOUR-C001-STAGING,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:6781,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
